24/01/2023,141.690002,145,141.360001,143.139999
25/01/2023,141.220001,143.169998,140.309998,141.5
26/01/2023,144.399994,147.509995,143.300003,147.300003
27/01/2023,148.240005,153.190002,147.389999,151.740005
30/01/2023,149.410004,151.119995,146.949997,147.059998
31/01/2023,147.949997,149.880005,147.520004,148.970001
01/02/2023,148.029999,153.580002,147.059998,153.119995
02/02/2023,183.380005,197.160004,180.160004,188.770004
03/02/2023,183.470001,196.770004,182.889999,186.529999
06/02/2023,186.529999,190.699997,185.520004,186.059998
07/02/2023,185.580002,193.779999,184.399994,191.619995
08/02/2023,190,190.830002,182.919998,183.429993
09/02/2023,186.130005,186.649994,177.270004,177.919998
10/02/2023,176.350006,178.889999,173.350006,174.149994
13/02/2023,178.220001,181,175.820007,179.429993
14/02/2023,177.160004,181.509995,175.880005,179.479996
15/02/2023,176.419998,178.190002,175.330002,177.160004
16/02/2023,172.75,175.850006,171.789993,172.440002
17/02/2023,170.220001,173.179993,169.699997,172.880005
21/02/2023,174.309998,178.169998,171.880005,172.080002
22/02/2023,171.070007,172.759995,169.690002,171.119995
23/02/2023,172,173.690002,169.380005,172.039993
24/02/2023,168.639999,170.720001,167.660004,170.389999
27/02/2023,171.880005,173.119995,169.059998,169.539993
28/02/2023,171.899994,177.550003,171.869995,174.940002
01/03/2023,174.589996,177.850006,173.050003,173.419998
02/03/2023,172.380005,175.009995,171.429993,174.529999
03/03/2023,178.919998,186.619995,177.050003,185.25
06/03/2023,188,189.660004,184.639999,184.899994
07/03/2023,189,190.360001,184.009995,184.509995
08/03/2023,182.869995,185.259995,181.339996,184.970001
09/03/2023,186.350006,188.929993,180.300003,181.690002
10/03/2023,181.009995,184.770004,178.800003,179.509995
13/03/2023,177.960007,183.779999,174.820007,180.899994
14/03/2023,187.580002,194.320007,186.559998,194.020004
15/03/2023,192.949997,197.779999,190.839996,197.75
16/03/2023,198.259995,205.759995,196.089996,204.929993
17/03/2023,200.559998,201.899994,195.429993,195.610001
20/03/2023,198.479996,199.360001,193.639999,197.809998
21/03/2023,203.199997,203.550003,197.949997,202.160004
22/03/2023,202.5,207.369995,199.669998,199.809998
23/03/2023,202.839996,207.880005,202.149994,204.279999
24/03/2023,205.179993,207.580002,203.550003,206.009995
27/03/2023,204.809998,205.860001,201.360001,202.839996
28/03/2023,200.149994,201.029999,197.899994,200.679993
29/03/2023,203.559998,205.720001,202.539993,205.350006
30/03/2023,203.380005,208.089996,202.820007,207.839996
31/03/2023,207.240005,212.169998,206.770004,211.940002
03/04/2023,208.839996,213.490005,208.199997,213.070007
04/04/2023,213.389999,216.240005,212.539993,214.720001
05/04/2023,214.149994,215.190002,209.940002,211.479996
06/04/2023,209.25,216.940002,208.649994,216.100006
10/04/2023,214.710007,215.660004,210.660004,214.75
11/04/2023,215.479996,216.020004,213.410004,213.850006
12/04/2023,214.839996,216.839996,212.580002,214
13/04/2023,215.729996,221.149994,215.690002,220.350006
14/04/2023,217.880005,222.110001,217.550003,221.490005
17/04/2023,219.789993,220.979996,217.130005,218.860001
18/04/2023,219.910004,220.440002,216.210007,217.889999
19/04/2023,213.470001,217.330002,212.929993,215.699997
20/04/2023,213.479996,216.75,212.770004,213.070007
21/04/2023,210.210007,213.410004,209.580002,212.889999
24/04/2023,213.679993,213.919998,210.710007,212.789993
25/04/2023,210.820007,211.259995,207.130005,207.550003
26/04/2023,212.5,214.110001,208.880005,209.399994
27/04/2023,239.889999,241.690002,236.770004,238.559998
28/04/2023,239.009995,240.429993,235.75,240.320007
01/05/2023,238.619995,244,236.460007,243.179993
02/05/2023,243.179993,244.919998,238.990005,239.240005
03/05/2023,239.470001,241.75,232.75,237.029999
04/05/2023,236.059998,238.199997,232.929993,233.520004
05/05/2023,232.240005,234.679993,229.850006,232.779999
08/05/2023,231.419998,235.619995,230.270004,233.270004
09/05/2023,231.460007,235.880005,231.080002,233.369995
10/05/2023,236.169998,236.75,230.720001,233.080002
11/05/2023,233.050003,238.210007,232.300003,235.789993
12/05/2023,236.740005,236.960007,231.449997,233.809998
15/05/2023,236.919998,240.259995,235.330002,238.860001
16/05/2023,235.789993,239.639999,235.520004,238.820007
17/05/2023,238.449997,243.839996,238.139999,242.490005
18/05/2023,241.300003,247.089996,241.190002,246.850006
19/05/2023,247.470001,248.690002,243.410004,245.639999
22/05/2023,245.410004,253.570007,245.119995,248.320007
23/05/2023,246.809998,251.610001,246.649994,246.740005
24/05/2023,245.279999,249.589996,244.949997,249.210007
25/05/2023,253.399994,255.619995,249.169998,252.690002
26/05/2023,252.929993,262.309998,252.710007,262.040009
30/05/2023,265.25,268.649994,261.290009,262.519989
31/05/2023,260,265,258.450012,264.720001
01/06/2023,265.899994,274,265.890015,272.609985
02/06/2023,272.660004,275.350006,271.119995,272.609985
05/06/2023,270.299988,275.570007,269.559998,271.390015
06/06/2023,270.140015,276.570007,269.690002,271.119995
07/06/2023,271.670013,274.25,262.799988,263.600006
08/06/2023,260.619995,267.649994,258.880005,264.579987
09/06/2023,262.480011,267.950012,261.700012,264.950012
12/06/2023,267.170013,271.75,265.329987,271.049988
13/06/2023,274.880005,275.720001,269.089996,271.320007
14/06/2023,271.890015,274.98999,268.320007,273.350006
15/06/2023,272.299988,283.98999,271.420013,281.829987
16/06/2023,284.75,287.850006,280.130005,281
20/06/2023,278.730011,284.799988,276.220001,284.329987
21/06/2023,283.529999,284,278.359985,281.640015
22/06/2023,279.079987,285.26001,277.790009,284.880005
23/06/2023,281.51001,289.670013,278.950012,288.730011
26/06/2023,288.700012,289.790009,277.600006,278.470001
27/06/2023,282.01001,289.350006,280.649994,287.049988
28/06/2023,284.820007,289.549988,284.059998,285.290009
29/06/2023,284.5,286.570007,280.690002,281.529999
30/06/2023,284.76001,289.049988,284.420013,286.980011
03/07/2023,286.700012,289.399994,284.850006,286.019989
05/07/2023,287.649994,298.119995,286.359985,294.369995
06/07/2023,295.890015,298.119995,291.309998,291.98999
07/07/2023,292.179993,296.200012,288.660004,290.529999
10/07/2023,295.549988,298.130005,287.049988,294.100006
11/07/2023,293.899994,300.179993,291.899994,298.290009
12/07/2023,301.75,309.450012,300.100006,309.339996
13/07/2023,313.619995,316.23999,310.290009,313.410004
14/07/2023,311.790009,314.880005,307.359985,308.869995
17/07/2023,307.540009,311.709991,304.709991,310.619995
18/07/2023,310.880005,314.200012,307.619995,312.049988
19/07/2023,313.029999,318.679993,310.519989,316.01001
20/07/2023,313.5,315.540009,302.220001,302.519989
21/07/2023,304.570007,305.459991,291.200012,294.26001
24/07/2023,295.779999,297.519989,288.299988,291.609985
25/07/2023,295.190002,298.299988,291.859985,294.470001
26/07/2023,301.190002,301.769989,291.899994,298.570007
27/07/2023,325.119995,325.350006,309.839996,311.709991
28/07/2023,316.880005,326.200012,314.25,325.480011
31/07/2023,323.690002,325.660004,317.589996,318.600006
01/08/2023,317.540009,324.140015,314.660004,322.709991
02/08/2023,318,318.390015,310.649994,314.309998
03/08/2023,309.929993,315.950012,309.929993,313.190002
04/08/2023,314.959991,318.410004,310.200012,310.730011
07/08/2023,313.230011,317.070007,310.459991,316.559998
08/08/2023,314.399994,317.890015,310.109985,312.640015
09/08/2023,312.880005,313.630005,302.850006,305.209991
10/08/2023,307.940002,312.339996,303.869995,305.73999
11/08/2023,302.570007,304.720001,300.359985,301.640015
14/08/2023,300.980011,306.209991,298.25,306.190002
15/08/2023,306.140015,307.230011,300.029999,301.950012
16/08/2023,300.200012,301.079987,294.279999,294.290009
17/08/2023,293.049988,296.049988,284.950012,285.089996
18/08/2023,279.029999,285.690002,274.380005,283.25
21/08/2023,283.450012,290.5,281.850006,289.899994
22/08/2023,292.549988,292.899994,286.75,287.600006
